Date,Station,Area,Site,Licence,Frequency,NGR,Site Ht,In-Use Aerial Ht,In-Use EMRP (kW),Max Dir,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,Licensed Aerial Ht,Licensed EMRP,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,Lat,Long
25/11/2021,Radio Caroline,Suffolk,Orfordness-A,CR101725,648,TM44875098,5,60,"4.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.102899,1.574156
25/10/2021,Radio Cavell,Oldham,Royal Oldham Hospital,LRSL104365,1350,SD920062,176,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55235,-2.122221
09/01/2023,Radio City Swansea,Swansea,Mynydd-bach-y-glo,LRSL103247,1386,SS615957,49,10,"0.002,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"0.002,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.642985,-4.003012
18/11/2021,Radio Clatterbridge,Clatterbridge,Clatterbridge Hospital,LRSL104423,1386,SJ317822,27,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.332267,-3.027065
11/05/2019,Radio Panj,Coventry,Ryton on Dunsmore,CR100535,1521,SP39037397,80,30,"0.100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,"0.100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.362389,-1.428267
18/04/2019,Radio Ramadan 365,Glasgow,Glasgow - Shieldhall,CR101766,1530,NS53766641,2,16,"0.040,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,"0.100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.86858,-4.338619
12/03/2021,Radio Redhill,Redhill,East Surrey Hospital,LRSL104018,1431,TQ285482,66,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.218538,-0.161434
15/01/2019,Radio Seerah,Leicester,Leicester - SIR Fabrics,CR101765,1575,SK60560363,73,12,"0.004,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"0.004,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.627046,-1.106748
21/04/2016,Radio Warrington,Warrington,Warrington,CR100137,1332,SJ58458686,1,13,"0.100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"0.100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.376934,-2.626032
01/05/1995,Radio XL,Birmingham,Langley Mill  B,AL000171,1296,SP163966,91,50,"10.000,000",235,10,11,12,15,15,20,20,20,14,10,9,9,9,8,7,4,3,2,2,2,2,1,1,0,0,1,1,2,2,3,4,7,8,8,9,9,50,"10.000,000",12,14,14,15,15,15,14,14,12,10,8,6,4,3,3,2,2,2,1,0,0,0,0,1,1,1,1,1,1,2,2,3,4,6,8,10,52.566973,-1.760955
18/09/2019,RaW 1251 AM,Coventry,University of Warwick,LRSL103079,1251,SP299758,90,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.379413,-1.562174
27/10/2021,Reindeer Lodge,Mold,Black Meadows - Mold,LRSL104364,1287,SJ2660759617,149,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.128628,-3.098319
01/01/1900,Sabras Radio,Leicester,Freemens Common,AL000058,1260,SK58890271,79,46,"0.290,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,"0.290,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.61896,-1.13158
15/09/2020,Salaam BCR,BURY,Bury - Jackson Fold Farm,CR100168,1566,SD82610922,115,25,"0.060,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,"0.060,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.579265,-2.264119
01/01/1900,Smooth Radio,Chelmsford,Bakers Wood,AL000005,1359,TL66010344,90,58,"0.280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,"0.280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.705132,0.401129
11/09/1996,Smooth Radio,Eastbourne,Bexhill MF,AL000084,945,TQ724071,15,45,"0.700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,"0.700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.837744,0.447085
01/01/1900,Smooth Radio,Swindon,Blunsdon MF,AL000064,1161,SU14339004,147,55,"0.160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,"0.160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.609004,-1.794462
01/01/1900,Smooth Radio,Great Yarmouth and Norwich,Brundall,AL000108,1152,TG305077,3,26,"0.830,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,"0.830,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.618097,1.403665
01/01/1900,Smooth Radio,Portsmouth,Farlington Marshes,AL000114,1170,SU688052,3,46,"0.120,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,"0.120,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.842237,-1.024216
01/01/1900,Smooth Radio,Wrexham and Deeside,Farndon,AL000086,1260,SJ405554,7,46,"0.640,000",270,4.5,6,7,9,10,12,14,17,17,17,17,17,14,12,10,9,7,6,4.5,3,2.5,2,1,1,0.5,0.5,0,0,0,0.5,0.5,1,1,2,2.5,3,46,"0.640,000",4.5,6,7,9,10,12,14,17,17,17,17,17,14,12,10,9,7,6,4.5,3,2.5,2,1,1,0.5,0.5,0,0,0,0.5,0.5,1,1,2,2.5,3,53.092461,-2.889935
01/01/1900,Smooth Radio,Bournemouth,Fern Barrow,AL000025,828,SZ06989258,44,45,"0.270,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,"0.270,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.732788,-1.902461
01/01/1900,Smooth Radio,Ipswich,Foxhall Heath,AL000070,1170,TM21284456,31,53,"0.280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,"0.280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.055203,1.226159
01/01/1900,Smooth Radio,Bury St Edmunds,Great Barton,AL000070,1251,TL88686863,61,51,"0.760,001",280,1,2,2,3,3,3,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,3,3,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,51,"0.760,001",1,2,2,3,3,3,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,3,3,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,52.283402,0.764679
01/01/1900,Smooth Radio,Maidstone and Medway,Hoo St Werburgh MF,AL000112,1242,TQ788730,20,62,"0.320,000",180,24,24,22,20,18,14,10.4,8,6,4.4,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,2,3,4.4,6,8,10.4,14,18,20,22,24,62,"0.320,000",24,24,22,20,18,14,10.4,8,6,4.4,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,2,3,4.4,6,8,10.4,14,18,20,22,24,51.427787,0.57056
01/01/1900,Smooth Radio,Gloucester and Cheltenham,Little Shurdington,AL000029,774,SO91321750,69,65,"0.140,000",295,2,2,3,4.5,6,6,8,8,8,10,10,12,12,10,10,8,8,8,6,6,4.5,3,2,2,1,1,0,0,0,0,0,0,0,0,1,1,65,"0.140,000",2,2,3,4.5,6,6,8,8,8,10,10,12,12,10,10,8,8,8,6,6,4.5,3,2,2,1,1,0,0,0,0,0,0,0,0,1,1,51.856009,-2.127435
01/01/1900,Smooth Radio,East Kent,Littlebourne,AL000112,603,TR203590,32,82,"0.400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,"0.400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.287498,1.157969
01/01/1900,Smooth Radio,West Wiltshire,Naish Hill,AL000064,936,ST94776858,175,64,"0.180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,"0.180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.416202,-2.076595
01/01/1900,Smooth Radio,Plymouth,Plumer Barracks,AL000102,1152,SX49065848,101,38,"0.320,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,"0.320,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.406749,-4.125485
01/01/1900,Smooth Radio,Southend,Rayleigh MF,AL000005,1431,TQ830904,33,21,"0.350,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,"0.350,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.582733,0.639928
01/01/1900,Smooth Radio,Brighton,Southwick,AL000084,1323,TQ23390510,5,83,"0.500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,"0.500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.832284,-0.24922
01/01/1900,Smooth Radio,Southampton,Veals Farm,AL000114,1557,SU397095,4,41,"0.500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,"0.500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.883626,-1.437023
01/01/1900,Stag Radio,Guildford,University of Surrey,LRSL000063,1350,SU986502,70,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.242457,-0.588852
01/11/2019,Sunrise Radio,West London,Glade Lane,AL100581,972,TQ13937966,27,42,"1.600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,"1.600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.50439,-0.359891
05/06/1995,Sunrise Radio,London,Lea Bridge Road,AL100581,963,TQ36058660,10,39,"0.950,001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.561867,-0.038692
01/10/1992,Sunshine Radio (AM),Ludlow,Villa Farm Greete,AL102759,855,SO56977088,92,48,"0.150,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,"0.150,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.334295,-2.63292
07/09/1995,Talk Sport,Lincs,Boston MF,AN000003,1107,TF25984483,0,30,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.985991,-0.124813
15/01/1995,Talk Sport,London,Brookmans Park,AN000003,1089,TL26040481,127,76,"400.000,008",160,10,12,15,20,18,12,8,6,4,2,1,1,0,0,0,0,0,0,0,0,0,1,2,3,4,7,10,15,20,18,14,11,9,8,8,9,76,"400.000,008",10,12,15,20,18,12,8,6,4,2,1,1,0,0,0,0,0,0,0,0,0,1,2,3,4,7,10,15,20,18,14,11,9,8,8,9,51.727838,-0.176464
30/05/1995,Talk Sport,Nottingham,Clipstone,AN000003,1071,SK58346419,91,54,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.171618,-1.128693
15/03/1995,Talk Sport,Dartford Tunnel,Dartford Tunnel,AN000003,1089,TQ571769,3,0,"0.004,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"0.004,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.469253,0.260425
15/01/1995,Talk Sport,Worcestershire,Droitwich,AN000003,1053,SO92916672,48,100,"499.999,995",40,1,1,0,0,0,0,0,1,1,2,3,4,5,6,6,7,7,8,9,10,10,10,9,9,9,9,10,10,10,9,8,7,5,4,3,2,100,"499.999,995",1,1,0,0,0,0,0,1,1,2,3,4,5,6,6,7,7,8,9,10,10,10,9,9,9,9,10,10,10,9,8,7,5,4,3,2,52.298545,-2.105388
15/01/1995,Talk Sport,Dumfries,Dumfries MF,AN000003,1053,NY05487137,12,50,"10.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,"10.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.027822,-3.480171
01/10/1999,Talk Sport,West Sussex,Duxhurst,AN000003,1107,TQ25864534,65,39,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.193421,-0.200217
15/01/1995,Talk Sport,Hampshire,Fareham,AN000003,1107,SU54520582,30,61,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.849331,-1.226918
15/01/1995,Talk Sport,Bournemouth,Fern Barrow,AN000003,1053,SZ06989258,44,45,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.732788,-1.902461
15/01/1995,Talk Sport,Dundee,Greenside Scalp,AN000003,1053,NO43142903,15,46,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.449964,-2.924023
15/01/1995,Talk Sport,Humberside,Hull MF,AN000003,1053,TA16912585,8,46,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.715959,-0.229947
15/01/1995,Talk Sport,Antrim,Lisnagarvey,AN000003,1089,IJ25746187,44,46,"12.500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,"12.500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.489676,-6.060423
27/07/1995,Talk Sport,East Kent,Lydd,AN000003,1107,TR04892088,2,18,"2.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,"2.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.950918,0.91565
15/01/1995,Talk Sport,West Yorkshire,Moorside Edge,AN000003,1089,SE07071542,340,152,"400.000,008",,6,4,2,1,1,0,0,0,0,1,2,3,4,7,11,20,19,10,6,4,3,2,1,0,0,0,0,1,2,3,4,7,11,20,20,10,152,"400.000,008",6,4,2,1,1,0,0,0,0,1,2,3,4,7,11,20,19,10,6,4,3,2,1,0,0,0,0,1,2,3,4,7,11,20,20,10,53.635238,-1.894553
15/01/1995,Talk Sport,Norfolk,Postwick,AN000003,1053,TG30380867,26,84,"18.000,021",115,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,5,5,5,5,5,5,5,5,4,4,84,"18.000,021",3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,5,5,5,5,5,5,5,5,4,4,52.626852,1.402572
15/01/1995,Talk Sport,Sussex,Southwick,AN000003,1053,TQ23390510,5,82,"2.200,002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,"2.200,002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.832284,-0.24922
15/01/1995,Talk Sport,Cleveland,Stockton,AN000003,1053,NZ42122169,38,38,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.588636,-1.349732
30/05/1995,Talk Sport,West Kent,Tonbridge,AN000003,1053,TQ55714015,104,57,"4.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,"4.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.139442,0.224404
15/01/1995,Talk Sport,Merseyside,Wallasey,AN000003,1107,SJ30539261,40,46,"0.500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,"0.500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42567,-3.046924
15/01/1995,Talk Sport,Somerset,Washford,AN000003,1089,ST05844110,41,152,"80.000,002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,"80.000,002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.161365,-3.347935
15/01/1995,Talk Sport,Central Scotland,Westerglen,AN000003,1089,NS86647721,155,152,"124.999,996",,6,4,2,1,1,0,0,0,0,1,2,3,4,7,11,20,19,10,6,4,3,2,1,0,0,0,0,1,2,3,4,7,11,20,20,10,152,"124.999,996",6,4,2,1,1,0,0,0,0,1,2,3,4,7,11,20,19,10,6,4,3,2,1,0,0,0,0,1,2,3,4,7,11,20,20,10,55.974427,-3.818043
15/01/1995,Talk Sport,Newcastle,Wrekenton,AN000003,1071,NZ27465987,152,46,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,"1.000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.932736,-1.572984
01/01/1900,Tay 2,Perth,Friarton Road,AL000027,1584,NO11932134,20,31,"0.210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,"0.210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.376097,-3.427597
01/01/1900,Tay 2,Dundee,Greenside Scalp,AL000027,1161,NO43142903,15,46,"1.400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,"1.400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.449964,-2.924023
01/01/1900,University Radio York,York,University of York,LRSL103660,1350,SE622506,15,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"0.001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.947755,-1.053788
01/01/1900,WestSound,Ayr,Symington,AL000013,1035,NS37733346,50,38,"0.320,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,"0.320,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.567692,-4.574968
